ID,ActFB,apCAF,CycFB,CytFB,DerFB,DevFB,EpiFB,FCC,FCPC,iCAF,LipFB,MetFB,myoCAF,PapFB,ProFB,UniFB
TCGA.B4.5834.01,-0.232755994,0.451502517,-0.337921143,0.393012286,0.091407736,0.05748201,-0.349553917,-0.200581509,-0.042265215,0.172666362,0.287817299,0.018458861,0.164436258,0.366030743,0.345738248,0.303469816
TCGA.ZB.A96C.01,-0.40777813,0.384732853,-0.450973599,0.393229493,-0.226091819,-0.376534391,-0.330432704,-0.522147394,-0.395780771,-0.117831434,0.281456529,-0.030044979,0.026640895,0.367818093,0.192233353,0.135187663
TCGA.CZ.5988.01,-0.169744429,0.506684043,-0.348270745,0.393335681,-0.150038405,-0.072715257,-0.343601382,-0.081777941,-0.033920831,0.032500139,0.141579844,-0.041528102,-0.116322202,0.328685029,0.390331345,0.355776514
TCGA.E9.A226.01,-0.279390173,0.526149404,-0.417985041,0.393430977,-0.521491003,-0.197499533,-0.267863556,-0.20405741,-0.411101312,-0.419962747,0.111476434,-0.109868922,0.196362806,0.346006545,0.423493571,0.124046994
TCGA.BQ.5884.01,-0.359760602,0.37937115,-0.555910877,0.393466063,-0.501551756,0.039313062,-0.216837732,-0.407535664,-0.379578924,-0.448667474,0.208507163,0.109637077,0.053502683,0.321043261,0.252303091,0.136313674
TCGA.A2.A1G6.01,-0.35739388,0.464827289,-0.351869222,0.393478866,0.005068884,-0.127482005,-0.398678309,-0.216722721,-0.232787489,0.239414789,0.222276239,-0.14850188,0.067132884,0.374032558,0.345555331,0.266705757
TCGA.FB.A4P6.01,-0.412119097,0.430102491,-0.668508739,0.393765617,-0.511362,-0.35018021,-0.290756834,-0.472219788,-0.36218376,-0.288514813,0.226328278,0.00077232,0.134545948,0.31349319,0.215723317,0.294154759
TCGA.BP.4991.01,-0.41442959,0.508689283,-0.545720632,0.393773462,-0.407611826,-0.250600533,-0.423310522,-0.367699341,-0.374693824,-0.328397057,0.197961302,-0.133601408,0.503751818,0.335389017,0.380869374,0.019539036
TCGA.B0.5095.01,-0.144113179,0.460052718,-0.422616704,0.394017956,-0.114513917,-0.170964319,-0.239770633,-0.240273668,-0.010912121,0.138089641,0.193849194,0.021387064,0.160833699,0.344507208,0.316848866,0.371557287
TCGA.CJ.4908.01,-0.36019513,0.50528825,-0.523743693,0.39402777,-0.312232026,-0.259377026,-0.346953774,-0.284094624,-0.226769467,-0.163158522,0.221165625,-0.044832295,0.100844374,0.347685588,0.396087998,0.146156046
TCGA.CW.6097.01,-0.110641138,0.493487571,-0.349109614,0.394038801,-0.006324693,-0.058837484,-0.319283276,-0.051774482,0.056167613,0.156499897,0.158157097,-0.031911379,-0.05248327,0.324478289,0.389076113,0.401362489
TCGA.DX.A8BV.01,-0.002462125,0.338589885,-0.215972394,0.394364695,-0.182592438,-0.149504039,0.036002082,-0.14106027,-0.027425855,0.115142973,0.266589924,0.374120877,0.283013769,0.258973596,0.296325896,0.470219917
TCGA.DJ.A2Q3.01,-0.198467019,0.454230917,-0.349674711,0.394607,-0.085579787,0.082993913,-0.29453552,-0.326702543,-0.180444095,0.164070209,0.202777488,-0.027506424,0.155281196,0.391115971,0.28821328,0.314689586
TCGA.EM.A1CS.01,-0.435138209,0.423323272,-0.579043732,0.394663938,-0.466245873,-0.08630687,-0.239613522,-0.504819347,-0.468245019,-0.421485627,0.221792986,-0.013740632,0.05566092,0.398632843,0.260516439,-0.1323758
TCGA.A7.A26H.01,-0.236070995,0.508611157,-0.336486757,0.395093599,-0.394043517,-0.24137196,-0.378250693,-0.286306785,-0.372013165,-0.224066519,0.153587767,-0.178850344,0.183346845,0.317487503,0.362055916,0.120938758
TCGA.CZ.5982.01,-0.299205305,0.509024246,-0.458242732,0.396294509,-0.260919169,-0.085662002,-0.315755979,0.121498682,-0.126210218,-0.244116733,0.234130491,-0.004042914,0.0663973,0.349441517,0.494356938,0.119384261
TCGA.ET.A25N.01,-0.161915786,0.493277319,-0.335204467,0.396387737,0.254741982,0.084701017,-0.157823516,0.033702885,0.087814739,0.276024019,0.208322653,0.060980065,0.264365418,0.405804977,0.425877287,0.327608755
TCGA.IB.7652.01,-0.131385583,0.508767656,-0.448802843,0.396425768,-0.334455532,-0.08295493,-0.231432212,-0.159725658,0.02638281,-0.101589619,0.110129327,0.010056022,0.210920919,0.378782654,0.332409923,0.436449369
TCGA.AR.A24S.01,-0.195072341,0.545536398,-0.302646435,0.396467392,-0.328043103,-0.325636517,-0.319334293,0.009398252,-0.277811751,-0.173682622,0.132865067,-0.12859026,0.106506948,0.268719908,0.395868503,0.250311429
TCGA.AR.A255.01,-0.237290783,0.516314116,-0.340537124,0.396484374,-0.466946429,-0.172233129,-0.328261276,-0.212116467,-0.380759324,-0.34974937,0.141835115,-0.141300217,0.03764511,0.313895705,0.391448965,0.165685458
TCGA.CH.5762.01,-0.353238432,0.472264209,-0.430621403,0.396642542,-0.131359537,-0.285831459,-0.331647256,-0.095275793,-0.217589667,-0.092537051,0.217285061,-0.176233613,0.079844408,0.375583204,0.394793065,-0.088349783
TCGA.A7.A26F.01,-0.178068355,0.574348636,-0.401823152,0.39706166,-0.477562308,-0.169970752,-0.274763995,0.123884364,-0.297190417,-0.397265264,0.087897763,-0.141734491,-0.045289199,0.316516845,0.446620002,0.092840468
TCGA.AR.A24L.01,-0.242512095,0.510109677,-0.330714909,0.397194827,-0.55843882,-0.146623967,-0.258446035,-0.251616067,-0.419161421,-0.428613105,0.119857387,-0.087648185,0.284827469,0.383096654,0.404011479,0.07647404
TCGA.DJ.A3UY.01,-0.243205507,0.43656549,-0.379697915,0.397226338,0.070072435,0.002282646,-0.239611006,-0.272856226,-0.078778335,0.250408144,0.231588947,0.030894954,0.14006274,0.367568016,0.264341902,0.341644094
TCGA.XX.A899.01,-0.321531169,0.447785272,-0.498160858,0.397251114,-0.146695906,-0.337411041,-0.214804859,-0.267913186,-0.253955418,0.121792039,0.258578856,-0.039270621,-0.053215378,0.251621561,0.28898547,0.316536868
TCGA.3U.A98G.01,0.323128855,0.438552922,-0.217917565,0.397270449,-0.109093975,-0.042718235,0.254621325,0.099308021,0.325380582,0.125989814,0.142233516,0.319797875,0.415087327,0.323486505,0.282324091,0.493460581
TCGA.50.5944.01,-0.005909912,0.485352433,-0.274609248,0.39762264,-0.287557544,0.042017808,-0.188167061,-0.207992777,0.013252846,-0.048206405,0.197214278,0.060839247,0.28070266,0.357846598,0.295068755,0.423641257
TCGA.HD.7831.01,0.171969505,0.452967991,-0.27185577,0.39764068,-0.295353931,-0.075658173,0.307719939,0.121688046,0.151134826,-0.186649443,0.173844866,0.29284924,0.347596855,0.367123743,0.408139115,0.318960606
TCGA.BR.8373.01,-0.468898895,0.481597125,-0.630372486,0.397940092,-0.565152576,-0.383859307,-0.34681159,-0.398499072,-0.480468167,-0.50550844,0.139480019,-0.085849708,0.020366275,0.353033941,0.388437801,-0.098977258
TCGA.A1.A0SE.01,-0.059517538,0.465642247,-0.111172149,0.398285326,-0.042328708,-0.12397331,-0.099081166,-0.227086472,-0.257811999,0.056281881,0.245589209,0.030669403,-0.08821215,0.391344801,0.334529173,0.187267616
TCGA.A7.A0CG.01,-0.138903062,0.489133293,-0.142384236,0.398442352,-0.051582112,-0.171201151,-0.360194678,-0.168109375,-0.16387071,0.235945452,0.169027733,-0.100504694,-0.17893217,0.337875784,0.384336732,0.377200148
TCGA.DJ.A1QM.01,-0.193757294,0.410308872,-0.461560117,0.398558967,-0.303135328,0.049908407,-0.063828783,-0.430556736,-0.183763342,-0.190490079,0.26661867,0.172396431,0.309234204,0.40308729,0.218818075,0.276064777
TCGA.LN.A49X.01,-0.197464942,0.544481527,-0.41805633,0.398906502,-0.327149727,-0.304006289,-0.068223841,0.181521883,-0.144109808,-0.331281522,0.146589994,0.001160175,0.156730686,0.329322436,0.457762774,-0.048700281
TCGA.AN.A0FN.01,0.098932985,0.520493319,-0.03928539,0.398929881,0.033205918,-0.095709662,-0.20567486,0.043946686,0.190444792,0.359694652,0.108531096,0.04089617,0.019644008,0.369794783,0.382208488,0.503615426
TCGA.D7.8578.01,-0.069562922,0.474260868,-0.426659247,0.398930616,-0.422806522,-0.074751534,-0.038995188,-0.129743598,-0.051949109,-0.27392183,0.144696578,0.172102238,0.267191642,0.359274622,0.380577094,0.291448068
TCGA.BH.A0DO.01,-0.367847825,0.461624399,-0.461458376,0.399028497,-0.259163451,-0.23502848,-0.319577371,-0.367623429,-0.38413567,-0.096157261,0.215168309,-0.149349251,0.018628537,0.375185602,0.305811751,0.027715126
TCGA.EJ.5515.01,-0.239867931,0.435911128,-0.332177092,0.399431905,-0.414632278,0.057673987,-0.287354752,-0.324520496,-0.377117602,-0.343019442,0.240763712,-0.086326103,0.224603488,0.41363678,0.314725208,0.00186723
TCGA.ET.A3DQ.01,-0.267152536,0.449016635,-0.444077044,0.39965741,-0.072737334,-0.023091587,-0.257701898,-0.328096413,-0.093224853,0.099144449,0.231153915,0.009799399,0.236413664,0.400884603,0.303170825,0.342527761
TCGA.HZ.8519.01,-0.41090889,0.453261472,-0.535402834,0.399707283,-0.369507102,-0.245899611,-0.381745254,-0.342103584,-0.236328261,-0.039507949,0.121152101,-0.086007748,0.092226352,0.330349428,0.321117051,0.280724666
TCGA.HZ.8317.01,-0.033005624,0.498851759,-0.317657429,0.399884567,-0.154691059,-0.057552758,-0.229667798,0.133910397,0.156022216,0.149174001,0.122784821,0.03866104,0.321624301,0.34396483,0.385439894,0.477690681
TCGA.AR.A24V.01,-0.067707063,0.515847663,-0.228916431,0.40017962,-0.36316377,-0.062737954,-0.214982688,0.010184418,-0.120432671,-0.071364357,0.141655671,-0.026431695,0.208366675,0.352376079,0.409586575,0.357022576
TCGA.A8.A07G.01,0.018888255,0.50718789,-0.098357335,0.400590381,-0.386868187,-0.026417211,-0.196059172,-0.145233279,-0.21290526,-0.166934953,0.148617086,-0.025409732,-0.182962523,0.359068574,0.382198767,0.377434532
TCGA.A3.3308.01,-0.315626851,0.499732363,-0.477703126,0.400625565,-0.276219844,-0.248098433,-0.316284172,-0.234148256,-0.216935308,-0.228588015,0.193421029,-0.057323112,0.464480351,0.317991854,0.341973238,0.128242394
TCGA.AX.A1CC.01,-0.332328939,0.463154733,-0.555740346,0.400823596,-0.481378967,-0.355311078,0.076279584,-0.41144483,-0.336227293,-0.432051797,0.194726403,0.048703604,0.205808415,0.343082655,0.338423858,-0.065616911
TCGA.IB.8126.01,-0.236238379,0.497914074,-0.442415011,0.400898155,0.006449773,-0.234603495,-0.396588912,-0.087559153,0.044795179,0.325624222,0.191289633,-0.091300703,0.067171212,0.294682482,0.363297036,0.389971976
TCGA.E2.A10F.01,-0.235529134,0.483821037,-0.427991842,0.400957817,-0.365665895,-0.327701548,-0.223890149,-0.338246014,-0.331353976,-0.182079292,0.161765418,-0.03627583,-0.09565573,0.314399625,0.341190926,0.239097503
TCGA.BR.8080.01,-0.132539332,0.495008235,-0.359202996,0.40114669,-0.156914969,-0.085193781,-0.250835701,0.047235157,0.090948795,0.169739288,0.161626258,0.009726838,0.344116736,0.33217468,0.385884702,0.342139744
TCGA.E2.A15E.01,-0.369328357,0.468925868,-0.412712379,0.401361841,-0.303165401,-0.253067834,-0.310993967,-0.349397594,-0.37489698,-0.160562774,0.233618196,-0.113631809,0.075364616,0.325162632,0.341863474,0.059055633
TCGA.A7.A26J.01,-0.324941065,0.52967679,-0.451999157,0.401851873,-0.506012348,-0.246843244,-0.348970552,-0.343510311,-0.448993597,-0.432650753,0.162832063,-0.163668182,-0.148412211,0.320081166,0.387699246,-0.082216654
TCGA.AO.A0JA.01,-0.079478653,0.52239237,-0.266608899,0.401889383,-0.451181621,-0.077737529,-0.147231444,-0.292396761,-0.343004395,-0.355116359,0.155880096,-0.003471269,-0.156274287,0.394373517,0.378496047,0.251725263
TCGA.CH.5739.01,-0.299006465,0.440937122,-0.426392731,0.402073833,-0.037184682,-0.283651355,-0.265766378,-0.246461023,-0.257319625,0.046720302,0.266131384,-0.062139816,0.067799861,0.358989874,0.352657034,-0.01424945
TCGA.BP.4789.01,-0.247442171,0.48338052,-0.339049852,0.402333584,0.10906445,-0.064949552,-0.356249767,-0.150537318,-0.039175804,0.262768808,0.25958336,-0.006137114,0.165738593,0.371555554,0.413990644,0.283503484
TCGA.B0.4703.01,-0.075105924,0.501125471,-0.373474711,0.402451084,-0.208733849,-0.200236022,-0.215282179,-0.206914032,0.02922134,0.009341305,0.175757854,0.022318126,0.143041398,0.354866422,0.305960106,0.367022759
TCGA.IB.7888.01,-0.030693788,0.483865465,-0.209901188,0.402655163,0.143647405,-0.050867804,-0.267274151,0.087869875,0.266813723,0.406651994,0.098811284,0.023927672,0.226105982,0.358606871,0.365455391,0.532944531
TCGA.DX.A1KY.01,-0.318146367,0.412010541,-0.41172509,0.402657799,-0.511530527,-0.318010304,-0.075002282,-0.373673668,-0.447060226,-0.428607927,0.248609638,0.089229257,-0.083952332,0.333946909,0.286836131,-0.033767802
TCGA.EJ.5502.01,-0.354431637,0.404258045,-0.557026224,0.403046338,-0.357074169,-0.260238579,-0.142662319,-0.389950297,-0.316107473,-0.2689838,0.290585264,0.038362299,0.224400724,0.378951143,0.255953458,-0.013254615
TCGA.BH.A0DT.01,-0.267469158,0.487230157,-0.411744305,0.403134196,-0.228347513,-0.286340285,-0.274375335,-0.269436205,-0.335297754,-0.008992713,0.220782415,-0.070741315,0.0847754,0.321842166,0.344021639,0.200918027
TCGA.L5.A88S.01,0.191200457,0.44812158,-0.017717517,0.403668464,0.144071887,0.066337974,0.061241185,0.325149132,0.343123413,0.367991231,0.192325458,0.224511906,0.410857553,0.268794941,0.409135151,0.527458932
TCGA.OL.A6VQ.01,-0.233945944,0.462244481,-0.501692285,0.403874053,-0.102413671,-0.305820975,-0.130655618,-0.117489033,-0.017641586,0.069044044,0.195670021,0.064259996,0.092451432,0.350168155,0.377651543,0.334709287
TCGA.FE.A233.01,-0.244507123,0.43488813,-0.416114056,0.404100902,0.108919482,0.034209797,-0.097494499,-0.304402897,-0.169822427,0.078628975,0.290976934,0.105768788,0.17036675,0.392406547,0.359736838,0.047932089
TCGA.A8.A0A1.01,-0.252459709,0.498276668,-0.459464924,0.404166912,-0.460916206,-0.27108378,-0.338799193,-0.356698494,-0.380455903,-0.304493763,0.158424125,-0.126840293,-0.096741575,0.300623522,0.32454106,0.226833096
TCGA.3A.A9IX.01,-0.209624747,0.478984385,-0.48456667,0.4042142,0.027430898,-0.302266844,-0.256881291,-0.136001209,0.113696722,0.270291523,0.129397091,0.022752857,0.149597816,0.342263797,0.324633145,0.440047556
TCGA.E2.A15M.01,-0.216463678,0.566143452,-0.247537382,0.404350184,-0.40186714,-0.12651115,-0.428149134,-0.09771977,-0.321216143,-0.202226447,0.120708932,-0.225343027,-0.071707637,0.298453884,0.404875751,0.314206642
TCGA.BR.A453.01,0.219491208,0.410654482,0.312557922,0.404536435,0.429081202,0.353158181,-0.051022763,0.100186564,0.357880112,0.506161145,0.267136198,0.248987569,0.554759737,0.362682143,0.298263276,0.508049048
TCGA.YL.A8HJ.01,-0.256623475,0.401281926,-0.392886747,0.404542449,0.179553968,-0.273145854,-0.164725627,-0.377051274,-0.192863997,0.294379973,0.314062207,0.063309847,0.392704668,0.363195126,0.190728766,0.148316905
TCGA.EE.A2GD.06,0.110598886,0.467910871,-0.323137886,0.404842963,-0.438683175,0.252549326,0.095285548,0.051115754,0.040047548,-0.27726739,0.208593426,0.23239897,0.290970722,0.38590848,0.423618306,0.318610232
TCGA.BH.A28Q.01,-0.355050363,0.512126293,-0.401700112,0.404881082,-0.25584247,-0.315723288,-0.29786666,-0.303874585,-0.419756501,-0.156055364,0.186233804,-0.12556507,-0.147567835,0.313076905,0.385649144,-0.017760731
TCGA.FX.A3NK.01,-0.019232349,0.4264557,-0.314778883,0.404929159,-0.252368863,-0.201889015,0.076781027,-0.169621454,0.071900106,0.008166576,0.230571582,0.288358336,0.261841186,0.360163693,0.329248942,0.379109052
TCGA.91.6829.01,-0.169967519,0.511286669,-0.452676417,0.404957001,-0.569523367,-0.15970596,-0.123020268,-0.275770236,-0.334552816,-0.43336986,0.114524174,0.028350779,0.114209766,0.348715878,0.358685997,0.1513428
TCGA.E9.A1RI.01,-0.222864518,0.540507735,-0.313312624,0.405207352,-0.464707489,-0.249612414,-0.363965842,-0.296696812,-0.347887975,-0.271605742,0.125797865,-0.152197393,-0.000660458,0.326098826,0.373535332,0.150221431
TCGA.EJ.7788.01,-0.168078847,0.453988901,-0.201838149,0.405246193,-0.116925787,-0.093822977,-0.169757899,-0.313930625,-0.315404953,-0.031249616,0.276557882,-0.034603937,0.151333031,0.388614229,0.289013911,-0.002100002
TCGA.XD.AAUG.01,0.009068228,0.438885967,-0.34894855,0.405337678,0.208105801,-0.116416,0.030863207,0.093868002,0.287920758,0.436144474,0.201042936,0.25228457,0.369659172,0.371289749,0.364563229,0.522557663
TCGA.BP.4790.01,-0.40281928,0.498451231,-0.592425397,0.405442475,-0.393601588,-0.219436737,-0.388937984,-0.343057845,-0.323987612,-0.27115518,0.215525964,-0.034123148,-0.025076714,0.356073877,0.382308601,0.260044936
TCGA.2G.AAG6.01,-0.271849642,0.436648874,-0.395048699,0.40549303,-0.419542314,-0.380102443,-0.037142805,-0.506334088,-0.385165054,-0.234663399,0.221308368,0.091572282,0.302739812,0.393206,0.235334874,0.11274587
TCGA.BR.8590.01,-0.275244072,0.521911156,-0.476828892,0.405621824,-0.420452523,-0.28779218,-0.336731169,-0.122213668,-0.294919313,-0.247671051,0.153078443,-0.064222548,0.157658957,0.338431777,0.429390657,0.218304704
TCGA.DO.A1K0.01,-0.386473278,0.457235443,-0.529257365,0.405637359,-0.343954313,-0.057595899,-0.269546338,-0.401854423,-0.334692166,-0.253944476,0.250199344,-0.021933225,0.09806935,0.400967717,0.336487532,0.03402869
TCGA.CW.6093.01,-0.362076222,0.507308375,-0.465890821,0.405940749,-0.108973398,-0.172900714,-0.356305586,0.012224856,-0.102099368,-0.06536498,0.233181375,-0.045280405,0.045694199,0.342634819,0.488371294,0.124932789
TCGA.TK.A8OK.01,-0.080514841,0.41684916,-0.242339568,0.406024459,0.141696707,0.00654711,-0.049595649,-0.1746305,0.138351319,0.356914993,0.304591907,0.174735703,0.514721351,0.412021562,0.28189878,0.39630144
TCGA.G9.6384.01,-0.248532407,0.434117828,-0.392483653,0.4060762,0.108189982,-0.058603276,-0.162333513,-0.205246077,-0.116777615,0.193201062,0.301385758,0.036440068,0.236328341,0.396725954,0.381165702,0.123718779
TCGA.FE.A230.01,-0.291366306,0.446998818,-0.442368979,0.406188476,-0.123689123,-0.069646615,-0.158935741,-0.326783858,-0.155977742,-0.027293495,0.209404701,0.024966712,0.021702611,0.391272976,0.28521801,0.089756013
TCGA.A2.A0T7.01,-0.197358251,0.49904753,-0.469488374,0.406322265,-0.468755365,-0.132896609,-0.139048418,-0.226312014,-0.330329712,-0.385639256,0.207757989,0.029708014,-0.259942126,0.357916831,0.400683105,0.146042108
TCGA.EJ.5522.01,-0.323909905,0.4877848,-0.393556059,0.40692828,-0.402486505,-0.168864372,-0.329834165,-0.367873996,-0.428500431,-0.339493775,0.202045671,-0.168613868,0.065645747,0.402471866,0.337058823,-0.136448864
TCGA.BP.4970.01,-0.291261437,0.512089189,-0.500304154,0.407231214,-0.25497861,-0.09363593,-0.378292988,-0.27559354,-0.146392816,-0.067840828,0.194710334,-0.038358669,0.097003018,0.378568237,0.358432815,0.36299197
TCGA.DJ.A1QD.01,-0.232511619,0.470817123,-0.380456011,0.407301605,0.049193477,0.050140551,-0.185056729,-0.111812891,-0.080700265,0.081949473,0.242451107,0.06477868,0.184926138,0.413901998,0.404440798,0.199444866
TCGA.55.6642.01,-0.126349073,0.549317987,-0.368744435,0.407302472,-0.321776867,-0.171430697,-0.208028964,-0.071861092,-0.109283419,-0.170860329,0.147425146,0.011933504,0.100022771,0.356237652,0.41962908,0.232300313
TCGA.EL.A3GV.01,-0.307420365,0.469592925,-0.449013288,0.407388529,-0.064605967,0.000919562,-0.232094204,-0.298894544,-0.203204098,0.018565742,0.24279291,0.017547416,0.158646924,0.406223754,0.359328415,0.204528543
TCGA.B8.5545.01,-0.198739809,0.493562232,-0.411536146,0.407918318,-0.145936177,-0.073104282,-0.295348716,-0.188785534,-0.044012377,0.09303056,0.194611456,0.040837049,0.158853009,0.372822131,0.370827179,0.365780367
TCGA.CR.7393.01,-0.27409436,0.483810539,-0.536070233,0.40849847,-0.118614151,-0.221788852,-0.156789764,-0.01105277,0.010249451,0.013188687,0.202553192,0.119263089,0.110021007,0.332320564,0.439810095,0.370265051
TCGA.AR.A1AU.01,-0.186992453,0.490468596,-0.38003468,0.408899905,-0.083157438,-0.06754263,-0.066405541,-0.060943577,-0.073959009,0.010063093,0.269445455,-0.012103193,-0.088717518,0.38453739,0.362730127,0.235880334
TCGA.BH.A0E9.01,-0.436176259,0.473630746,-0.534079227,0.409244631,-0.335576474,-0.35521182,-0.383791345,-0.417550102,-0.414941797,-0.176419599,0.173155833,-0.167805971,-0.218483495,0.37422308,0.32836816,0.071061487
TCGA.UT.A88D.01,-0.227016807,0.441312637,-0.454460098,0.409852511,-0.208433816,-0.242669588,-0.196390618,-0.3955281,-0.223852079,0.11759207,0.168128964,0.127198918,0.104883338,0.349550235,0.206846195,0.35256438
TCGA.HZ.7918.01,-0.087386281,0.535165491,-0.308446715,0.409856926,-0.319622507,-0.046629609,-0.343154685,-0.122289635,-0.028618167,0.020061191,0.125143817,-0.051190271,0.065520595,0.350205834,0.382032885,0.41742924
TCGA.PC.A5DK.01,-0.341983665,0.39800127,-0.522965573,0.409861447,-0.293712131,-0.151884059,-0.284504626,-0.464187744,-0.323955832,-0.169917938,0.287297202,0.072715351,0.483033681,0.346858302,0.283030199,0.16633515
TCGA.B8.5165.01,-0.318825255,0.504920537,-0.401807253,0.41000982,0.015801003,-0.065559035,-0.397623536,-0.256621435,-0.146549489,0.145627468,0.276969641,-0.059078047,0.114248396,0.374560688,0.409175163,0.30944849
TCGA.BR.8297.01,-0.130881848,0.466033656,-0.054860503,0.410116831,-0.068657429,0.16769292,-0.288165484,-0.044099737,-0.102900205,0.127616172,0.253717817,0.056913387,0.501134809,0.368263675,0.39311746,0.272473167
TCGA.L5.A8NT.01,-0.243718283,0.563832616,-0.489822086,0.410247556,-0.411942559,-0.278445689,-0.331431654,-0.022746623,-0.143722581,-0.207082928,0.090471021,-0.101256606,0.14592786,0.344068713,0.436247395,0.252304126
TCGA.D8.A27K.01,-0.422729246,0.534431496,-0.532518875,0.410949351,-0.430571486,-0.366123271,-0.380171636,-0.426384927,-0.496679495,-0.343480356,0.164480625,-0.167747611,0.071353884,0.356889924,0.375938966,-0.142624751
TCGA.B0.5710.01,-0.264405915,0.501822529,-0.4100426,0.411130099,-0.213753003,-0.009036005,-0.349600011,-0.19993722,-0.152295827,-0.127718541,0.216287973,-0.022000617,0.130921446,0.367678526,0.358296628,0.243486562
TCGA.D8.A1XM.01,-0.316903249,0.514584937,-0.467546923,0.411446675,-0.56281898,-0.312895843,-0.303879105,-0.365276587,-0.433890814,-0.390181748,0.152728388,-0.093425328,0.06430582,0.360110827,0.381205443,0.171217896
TCGA.HC.7210.01,-0.199139835,0.437266552,-0.503560067,0.411593378,-0.340577985,0.036839732,-0.005918351,-0.215608146,-0.05977062,-0.279814961,0.240131046,0.13010182,0.333674494,0.417435435,0.345671772,0.148338666
TCGA.A7.A26G.01,-0.152210671,0.563902333,-0.303173715,0.411626114,-0.433391618,-0.139658274,-0.308949247,-0.133089249,-0.267453806,-0.305972843,0.118942909,-0.146555553,-0.153221114,0.358370275,0.433408153,0.263686185
TCGA.ET.A3BV.01,-0.013106288,0.458757747,-0.368848714,0.411753247,-0.033710863,-0.00557467,0.162780774,-0.187360206,0.107066675,0.129730862,0.201996674,0.235754828,0.259937787,0.411498839,0.289823297,0.387811731
TCGA.A2.A3KC.01,-0.347692238,0.457818529,-0.536165087,0.411845574,-0.413752805,-0.352470518,-0.160268604,-0.45662327,-0.416950502,-0.214987664,0.215088234,-0.010720877,-0.061619792,0.374036521,0.238072085,0.115703293
TCGA.A8.A096.01,-0.166467971,0.507674463,-0.378737935,0.412421482,-0.267098478,-0.222054851,-0.292489462,-0.304520229,-0.265695553,-0.008788289,0.164979304,-0.063835082,0.161319758,0.319743294,0.304409082,0.321485567
TCGA.44.6774.01,0.105052606,0.491110059,-0.335862909,0.412889491,-0.254953868,-0.027266516,0.087636622,0.099404507,0.148876281,-0.014482858,0.130395262,0.190781188,0.286278247,0.370598923,0.385495651,0.430873373
TCGA.IB.AAUV.01,0.114039763,0.441562391,-0.25600794,0.412952351,0.214810594,-0.210329532,-0.025847893,0.058855127,0.313312495,0.438971049,0.196488007,0.246527148,0.323897246,0.32383712,0.343429703,0.527443493
TCGA.BR.4187.01,0.197791789,0.519809749,0.261538609,0.413032832,0.102994313,0.156424129,-0.30891506,0.244096006,0.304418899,0.378174324,0.166314785,-0.010466944,0.220533884,0.346824282,0.371592404,0.524041166
TCGA.EJ.7781.01,-0.369282655,0.464882289,-0.523619004,0.413085872,-0.432031881,-0.253031784,-0.267985517,-0.416007756,-0.424292157,-0.397295249,0.286106601,-0.058051422,0.113261477,0.39169563,0.298753977,-0.139469344
TCGA.DJ.A2Q9.01,-0.031875439,0.56276196,-0.365125118,0.413470977,-0.110110898,-0.095535922,-0.145715835,0.030264911,0.096216647,0.099639033,0.08229803,-0.008744155,0.249705456,0.381699307,0.412198692,0.406063571
TCGA.IB.7891.01,-0.060558163,0.534116165,-0.27009519,0.413566592,-0.195231807,0.004296462,-0.244267811,0.025524756,0.073917477,0.209054199,0.102355404,0.013869763,0.241006134,0.396344204,0.400741545,0.461364219
TCGA.FC.7708.01,-0.162695158,0.441662198,-0.436489794,0.413918628,-0.166272228,-0.039081289,-0.071963857,-0.175416503,-0.096297981,0.011145732,0.313590838,0.093257295,0.29832421,0.408668561,0.369877205,0.218461534
TCGA.W3.A828.06,0.098113724,0.401409749,-0.303452076,0.41417428,-0.357530004,-0.2131714,0.248642117,-0.198748531,-0.032704537,-0.159543075,0.208277947,0.33572211,0.195422801,0.368667973,0.282623055,0.310756386
TCGA.AQ.A1H3.01,-0.358385888,0.509943579,-0.456211669,0.414175635,-0.354420569,-0.201974771,-0.341030025,-0.327773373,-0.391185492,-0.199104725,0.205057896,-0.104655118,-0.08229895,0.365025914,0.404519171,0.185616637
TCGA.E9.A229.01,-0.250328023,0.53556453,-0.427307872,0.414269373,-0.57896215,-0.354634148,-0.268954834,-0.38075337,-0.409816443,-0.40280247,0.122461357,-0.117950426,0.002535239,0.331179038,0.365941416,0.14012991
TCGA.D8.A1XO.01,-0.280934933,0.512920007,-0.379257478,0.41434441,-0.316837816,-0.214702253,-0.366750308,-0.363123772,-0.386833924,-0.1430574,0.167238414,-0.124877928,-0.13802504,0.372390158,0.367217824,0.164010542
TCGA.DJ.A1QE.01,-0.228819674,0.470071514,-0.411472059,0.41435744,-0.026201744,0.069236455,-0.102753672,-0.263957526,-0.160873389,0.048928291,0.247246437,0.113211611,0.139957431,0.41981595,0.353582123,0.21751522
TCGA.EJ.5508.01,-0.353046324,0.498089078,-0.373857756,0.415050104,-0.101251303,-0.206750655,-0.375076673,-0.314370189,-0.358729675,-0.045252777,0.244561569,-0.196659994,0.06357091,0.39090317,0.35939204,-0.071459059
TCGA.IM.A3ED.01,-0.267075081,0.505048717,-0.432441453,0.415322059,-0.206588879,-0.061314655,-0.262193186,-0.342042012,-0.21698314,-0.069184585,0.172008232,-0.084041108,0.04954808,0.41201411,0.317153838,0.177308234
